NAME	StromalScore	ImmuneScore	ESTIMATEScore
LU5210P3	-2913.710785	-2177.954691	-5091.665476
AD0484P4	-2396.393606	-1206.234132	-3602.627738
CV3567P6	-2734.994667	-798.9354135	-3533.93008
PA1383P4	-2914.312578	-1017.107585	-3931.420163
OV13951P0	-2654.532273	-1182.911891	-3837.444164
LU5409P1	-2766.133972	-2029.223707	-4795.357678
LU11834P0	-2603.664835	-1197.391087	-3801.055922
HN3186P6	-2924.681808	-1138.02491	-4062.706718
LU6914P7	-3166.789048	-1559.563426	-4726.352475
GA6830P6	-2904.877624	-889.5677647	-3794.445389
HN3411P5	-2604.061208	-1188.873953	-3792.935161
KI2552P5	-1949.787514	-423.408366	-2373.19588
CR3105P5	-2902.102788	-885.951142	-3788.05393
ME12009P0	-2145.356893	-1248.148414	-3393.505308
GA6807P6	-3005.533808	-1087.135725	-4092.669533
LU5407P0	-3086.618701	-1674.017583	-4760.636284
LU2529P4	-2884.179773	-743.9238449	-3628.103618
GL11310P0	-2985.262488	-858.6108086	-3843.873296
GA6880P7	-3146.486901	-1133.285534	-4279.772435
LU6428P10	-2927.628488	-1754.974047	-4682.602535
SA4121P3	-508.2622919	-1440.1501	-1948.412392
CV10045P0	-2808.073967	-1930.710048	-4738.784016
LU0755P5	-2716.47957	-1662.703962	-4379.183533
MU12555P0	-2820.092541	-2217.590395	-5037.682937
LU5147P3	-2843.440506	-906.6097329	-3750.050239
BN3816P6	-2295.213637	-1142.935198	-3438.148836
CR3808P1	-1811.628035	2523.675119	712.0470836
OV5385P0	-2255.864804	-998.3568352	-3254.221639
LU11942P0	-3092.249116	-2450.078975	-5542.328091
SA12082P1	-2079.626116	-1845.586975	-3925.213092
LU6307P4	-2766.338879	-1431.547461	-4197.886339
SA0319P5	-383.0507168	-1781.341362	-2164.392079
ME12084P1	-2506.068982	-1567.1427	-4073.211683
BN10354P2	-2573.61123	-1553.992294	-4127.603524
SA13187P3	-2936.110772	-1273.376396	-4209.487167
LI11484P1	-3075.750351	-1069.872138	-4145.622489
ME11995P1	-2293.400473	-885.4994554	-3178.899929
ME12139P0	-1208.399443	-1458.5721	-2666.971544
AL7142P2	-2173.899934	1687.225529	-486.674405
LU6426P10	-2294.987587	-1520.792693	-3815.78028
MU12527P0	-2026.506272	-1939.820247	-3966.326519
PA3126P2	-2875.092729	-319.0264672	-3194.119196
LU5239P1	-2900.658102	-2278.023708	-5178.68181
LU11894P0	-2660.121583	-1088.336979	-3748.458562
LI6674P5	-2350.275081	-929.6572922	-3279.932373
LU13953P0	-2673.401823	-1780.157907	-4453.55973
ES11071P0	-2917.801574	-1185.535861	-4103.337435
LI6716P4	-2209.053558	-913.0026903	-3122.056248
OV0276P5	-2765.812366	-1250.981581	-4016.793946
LU1452P3	-2755.281491	-743.6921802	-3498.973672
MC0665P8	-2638.791995	-752.7835543	-3391.575549
CR3448P3	-2973.490131	-1220.582436	-4194.072567
ME13983P1	-1838.777905	-1591.264383	-3430.042288
LU9348P7	-3045.109043	-1441.077465	-4486.186507
LU2511P4	-2922.627553	-1287.285543	-4209.913096
PA13004P0	-3072.503438	-632.2633272	-3704.766765
CR2528P5	-3021.162992	-981.5905766	-4002.753569
MC1454P7	-3053.385635	-1533.067401	-4586.453036
LY0257P5	-2015.833002	1850.513444	-165.3195579
HN2400P5	-2466.541046	-4.36777162	-2470.908817
AL7015P3	-1541.412356	2123.547194	582.1348378
ME3608P2	-1630.885606	-792.1430039	-2423.02861
ME2194P6	-2110.857232	-2015.185513	-4126.042745
ME12100P0	-2557.313008	-1010.276024	-3567.589032
BR10607P0	-2844.266523	-1481.484616	-4325.751139
CR3811P2	-3043.064504	-1092.268744	-4135.333249
LU5355P0	-2019.473507	-361.1631831	-2380.636691
CR6446P15	-2987.553661	-1306.78115	-4294.334811
CR9255P2	-3150.322304	-1301.158622	-4451.480926
BL9210P2	-2746.310243	-806.1668144	-3552.477057
ME12162P0	-2166.129183	-1439.408096	-3605.537279
LU5251P1	-2464.116277	-695.696056	-3159.812333
LU5187P1	-2513.423384	-982.272109	-3495.695493
CR6268P8	-2954.423477	-1428.551676	-4382.975153
ME12076P4	-1898.563533	-1127.883786	-3026.447319
LU11862P0	-2821.326052	-1547.370402	-4368.696454
LU6412P6	-3045.712418	-1173.941614	-4219.654032
GL0720P5	-2638.995075	-1085.002425	-3723.9975
CV10909P1	-3041.748345	-1260.13954	-4301.887885
CR5035P0	-3020.876935	-1186.543365	-4207.4203
ME12150P1	-1761.733217	-1268.462886	-3030.196102
PA0527P7	-3093.123364	-853.7112432	-3946.834608
GA6873P8	-2755.640936	-1273.812356	-4029.453292
ME12094P0	-1324.587487	-2042.912024	-3367.499511
CR3398P2	-2938.456657	-1343.028361	-4281.485018
CR15303P3	-3016.348405	-1370.063222	-4386.411627
SA16043P0	-1391.583658	-1943.602329	-3335.185987
LY2318P6	-1868.862141	2015.758224	146.8960824
LU11855P4	-2606.804479	-1413.379103	-4020.183582
HN2488P0	-2923.87539	-1296.018378	-4219.893768
UT5322P1	-2801.013211	-1534.580084	-4335.593294
MT16036P1	-958.2617097	-832.4183402	-1790.68005
MC6624P6	-2834.429764	-1401.903903	-4236.333667
LI0414P4	-2823.852945	-2366.78038	-5190.633324
BR5019P1	-2775.887964	-1802.443912	-4578.331875
LU11760P4	-3014.193307	-1386.076333	-4400.269641
SA13405P0	-1415.812863	-1049.849034	-2465.661897
HN1120P6	-2931.975471	-715.0316568	-3647.007128
ME12043P0	-2356.780498	-1008.051198	-3364.831696
PA2424P10	-3039.022876	-1045.965325	-4084.988201
ES0218P9	-2660.508418	-1695.046757	-4355.555175
BL9216P4	-2724.338925	-803.663896	-3528.002821
ME12011P0	-2508.465304	-1344.208677	-3852.673981
LU5349P0	-3049.675128	-775.3883574	-3825.063485
BL9200P3	-3082.696416	-928.6370592	-4011.333475
CV10250P2	-2532.814655	-936.7219669	-3469.536622
LI1646P3	-547.4223326	-674.6095812	-1222.031914
LU5170P2	-3143.013681	-2136.910563	-5279.924244
LU13952P0	-2943.177076	-1034.087031	-3977.264107
CC6604P7	-2637.037613	-1213.98513	-3851.022743
ME12070P1	-2266.534252	-1306.912577	-3573.446829
ME12140P0	-2165.951433	-841.8313325	-3007.782766
ME12062P0	-1700.343271	-1029.159962	-2729.503234
HN5124P1	-2771.956833	-767.3585153	-3539.315348
CR5084P4	-2883.027099	-1269.937885	-4152.964983
SA3838P3	-1148.08481	-1721.799138	-2869.883948
LY2301P2	-1616.644161	2454.410053	837.7658924
LU5151P2	-2626.986144	-759.0343854	-3386.02053
LI6688P5	-2162.932665	-1173.109997	-3336.042662
SA16044P1	-438.2947949	-1585.335867	-2023.630662
LU5207P1	-2784.345827	-2581.93875	-5366.284577
LU1144P6	-3149.556315	-1239.771316	-4389.32763
SA0610P4	-1158.3538	-962.4787106	-2120.832511
GA13748P0	-2863.796852	-681.0090274	-3544.80588
GA0055P5	-2728.015384	-866.716948	-3594.732332
CR0126P9	-2956.219484	-1062.934645	-4019.154129
LU6908P7	-2862.267774	-1115.026625	-3977.294399
PA1332P3	-2922.595666	-556.4524226	-3479.048089
CR6252P6	-3002.862215	-1045.607231	-4048.469446
CR15849P3	-2995.175196	-862.8408288	-3858.016025
CV10951P1	-3125.018844	-2125.423893	-5250.442737
GA13718P2	-2914.094629	-888.1568717	-3802.251501
PA13947P0	-2883.019102	-1037.934278	-3920.953379
CR6227P5	-2879.855837	-1023.493358	-3903.349195
SA10139P0	-1319.876792	-1373.735982	-2693.612773
PA13049P0	-2596.740408	-369.7786376	-2966.519045
LY2390P7	-1553.160197	1911.015737	357.8555393
BR5017P1	-2906.747311	-1741.465823	-4648.213134
CR6255P5	-3046.037678	-1023.087171	-4069.124848
CR5027P1	-2934.516942	-1166.076858	-4100.5938
LU11614P0	-2739.65229	-492.9515361	-3232.603826
LU11693P0	-2662.311091	-1248.90019	-3911.211282
CR3300P5	-3083.925172	-1735.505665	-4819.430837
LU6921P11	-2935.90869	-1540.882369	-4476.79106
GA0074P10	-2984.344637	-1777.600929	-4761.945566
ME11977P0	-1911.494595	-1616.360464	-3527.855059
LU0009P5	-2974.64295	-1724.378857	-4699.021807
CR3825P1	-2944.992827	-1175.991964	-4120.984791
BR5484P0	-2820.319666	-1592.119982	-4412.439649
SA10242P0	-152.0688832	-539.4205096	-691.4893928
LU6422P3	-2621.060047	-928.9197682	-3549.979815
OV2018P6	-2553.832047	-825.9540763	-3379.786123
MC3128P7	-3153.502817	-1754.40226	-4907.905077
GA6211P4	-3207.999173	-1537.126281	-4745.125454
CR3444P8	-2888.941611	-1416.994434	-4305.936045
SA4065P0	-1262.773154	-1467.099993	-2729.873147
PA6230P5	-3050.357309	-1144.321837	-4194.679145
CR3496P2	-3073.760061	-1191.695417	-4265.455477
HN2577P7	-2269.049528	-869.860773	-3138.910301
GA2192P4	-3164.871958	-1269.614514	-4434.486473
ME12134P0	-2542.055282	-1332.779863	-3874.835145
CR3079P3	-3184.648286	-1188.53684	-4373.185126
ME5285P6	-2501.890589	-1302.435307	-3804.325896
LU5138P1	-2724.517661	-1332.069932	-4056.587593
HN2579P10	-2777.731349	-1165.088595	-3942.819945
HN2586P5	-2462.683058	-949.2241638	-3411.907222
LU1419P0	-2836.138343	-1204.251351	-4040.389694
ME12109P0	-375.0207	-1291.367756	-1666.388456
MC1392P5	-2945.977714	-739.5150797	-3685.492794
LU0377P5	-2805.032322	-1198.770699	-4003.803021
ME12174P0	-1716.627989	3006.759548	1290.131559
LU1542P5	-2554.81286	-1920.164379	-4474.977239
CR0029P5	-2930.415489	-1216.496855	-4146.912344
LI6646P8	-2628.887961	-1146.771936	-3775.659897
LI1069P3	-2038.336949	-1221.345569	-3259.682518
MC3160P2	-1721.40419	2225.68371	504.2795198
CR6223P6	-2918.904429	-1195.692858	-4114.597287
CR1428P6	-3061.381192	-1342.355864	-4403.737056
ME12217P0	-2483.397331	-1222.309981	-3705.707312
PA13037P0	-2735.580821	-431.6607774	-3167.241598
CR5050P0	-2855.737609	-1150.744203	-4006.481813
PA1316P3	-3180.787349	-1214.802168	-4395.589517
ME12046P0	-2195.414216	-730.1584303	-2925.572646
LU2445P10	-351.7155875	-1324.907843	-1676.623431
CR2215P4	-2845.494272	-1632.605235	-4478.099507
GA13737P2	-3074.440899	-1028.621512	-4103.06241
LU6432P7	-2976.384247	-1189.648445	-4166.032692
LU5248P1	-3032.10217	-2305.871467	-5337.973637
ME12161P2	-2364.298574	-1604.386368	-3968.684942
CR5053P1	-3057.875101	-1112.031878	-4169.90698
GA3055P3	-2903.222636	-976.7944493	-3880.017085
GA2180P1	-1825.963391	2727.535879	901.5724878
MC3359P3	-2906.480289	-1240.468759	-4146.949047
LU5232P1	-3057.702057	-2546.34258	-5604.044636
LU5171P2	-3101.618154	-2300.225517	-5401.843671
GA0037P3	-2982.533003	-1790.020441	-4772.553443
LY12966P5	-2321.429229	1448.09498	-873.334249
CR6909P9	-3074.047765	-1028.140767	-4102.188532
CR6849P12	-3078.242399	-1178.696068	-4256.938466
SA10215P0	-1514.424476	-1641.881775	-3156.306252
ME12115P1	-2130.882332	-924.5026439	-3055.384976
CR6926P5	-2991.124691	-1015.448411	-4006.573103
LU9342P4	-3075.032765	-1526.945776	-4601.978541
GA0114P2	-2822.16227	-1352.301046	-4174.463316
PA2406P9	-3073.225493	-1067.822189	-4141.047682
CR5082P1	-3080.449306	-1446.246638	-4526.695944
LU5153P3	-2753.098894	-1159.661505	-3912.7604
ME12099P0	-2394.96105	-1202.086054	-3597.047104
LU5157P2	-3028.033186	-990.1372977	-4018.170483
LU11722P0	-2051.652282	-710.018938	-2761.67122
GA13750P4	-3096.227253	-1410.201065	-4506.428318
ME12060P0	-1969.776903	-1382.509492	-3352.286395
KI2389P5	-2035.416182	-1489.390173	-3524.806355
BR9469P6	-2453.473276	-1553.077975	-4006.551251
PA2020P5	-2859.133633	-946.6290011	-3805.762634
LY3654P3	-1575.373221	2604.817031	1029.443809
CR2533P4	-3072.488582	-975.1380144	-4047.626597
AL7445P3	-1679.544629	2171.559657	492.0150281
HN2576P14	-2473.121429	-1022.041058	-3495.162487
LU5167P1	-2538.67104	-1756.406668	-4295.077708
SA13326P0	148.5833701	-1386.879766	-1238.296396
ME12069P1	-2252.293064	-1219.592158	-3471.885222
SA13179P0	-804.1168658	-1092.794948	-1896.911814
OV9402P3	-2606.230894	-1592.599793	-4198.830687
LU1868P5	-2802.189388	-1042.836794	-3845.026183
PA13026P0	-3186.262434	-792.591139	-3978.853573
ME12098P0	-2368.164545	-1188.619429	-3556.783974
LU5174P1	-2970.489655	-809.4255247	-3779.91518
PA5379P1	-3086.62719	-955.5497751	-4042.176965
GA6833P6	-3033.049502	-1420.700083	-4453.749584
MC3624P2	-2709.738773	-1256.52419	-3966.262963
GA6828P5	-2887.024088	-1536.631422	-4423.65551
CR9252P5	-3073.762777	-1061.311681	-4135.074458
HN3792P7	-2663.424856	-1298.91534	-3962.340196
LU11534P0	-2403.88014	-586.6351489	-2990.515289
CR2178P8	-2612.697001	-981.0642313	-3593.761232
SA4129P4	-467.7456159	-1364.492807	-1832.238423
CR5081P2	-2892.586939	-1136.218165	-4028.805103
LI6622P5	-2369.342043	-1069.437786	-3438.779829
GA6812P5	-2670.500932	-2228.333971	-4898.834903
PA2416P7	-3042.728123	-1044.386747	-4087.11487
GA13756P1	-3055.460611	-1091.974362	-4147.434973
ME12087P1	-3054.936598	-1107.219094	-4162.155691
CR15630P0	-3055.229342	-969.6623115	-4024.891653
CR15788P3	-2938.959494	-1110.125043	-4049.084538
GA13761P0	-2610.326485	-1748.853873	-4359.180358
GA0060P4	-2953.220394	-948.647498	-3901.867892
HN3530P3	-2959.977773	-1556.175343	-4516.153116
CV1248P5	-3230.490415	-1510.390259	-4740.880675
PA1170P4	-2944.630441	-586.2428249	-3530.873265
CR2226P4	-2978.770225	-1062.052744	-4040.822969
LI6462P10	-3065.447396	-801.6329698	-3867.080365
CC6679P5	-2832.483193	-1241.658774	-4074.141967
BR15551P2	-1738.439756	2650.270998	911.8312411
HN2615P4	-2827.583535	-1105.096909	-3932.680444
LU5148P5	-3081.067902	-1238.080894	-4319.148796
ME12032P0	-1818.740037	-960.0188793	-2778.758917
LU11713P0	-1615.003176	-876.5007691	-2491.503945
CV10953P4	-2957.427744	-1553.956865	-4511.384609
BL5003P1	-3134.589557	-1251.544848	-4386.134405
PA1644P6	-2923.834944	-1099.719047	-4023.553991
UT2449P9	-3112.59831	-1186.660707	-4299.259017
ME12133P4	-2320.412973	-1572.92648	-3893.339453
CR5061P1	-3028.654869	-1404.560919	-4433.215788
GL11319P0	-3184.680593	-874.8785861	-4059.559179
KI1410P9	-1585.614944	-1081.115027	-2666.729971
LU6404P2	-2838.298247	-1668.971953	-4507.270199
LU5223P5	-2937.845253	-2263.984678	-5201.829931
LU11714P0	-2825.069693	-1942.942943	-4768.012636
BN2289P5	-2423.167591	-1986.811545	-4409.979136
SA13298P0	-106.4114269	-1105.941059	-1212.352486
ME12051P1	-2243.641959	-1417.456809	-3661.098769
BL5440P0	-2226.669962	-1332.376427	-3559.046389
LU5252P1	-3040.753616	-961.1665775	-4001.920194
ES11065P1	-2831.964208	-1125.475896	-3957.440104
LU6429P8	-2545.443767	-1309.981207	-3855.424974
GA0080P5	-2719.364477	-1424.088306	-4143.452783
ME9390P3	-2130.561817	-1411.288278	-3541.850094
LU5214P0	-2486.33848	-2001.024542	-4487.363022
ME12054P2	-2309.973845	-1301.689007	-3611.662851
MU12589P0	-400.1808385	-1658.308067	-2058.488906
ES2411P6	-3070.616209	-2007.739358	-5078.355567
OV9419P4	-2641.152113	-1217.867747	-3859.01986
BR10562P0	-2397.591264	-1325.308996	-3722.900261
CR6854P5	-3034.889572	-867.6140986	-3902.503671
LY3071P3	-1841.605515	2638.16641	796.5608947
SA4227P1	-751.714299	-1654.94972	-2406.664019
LU2963P2	-2902.924097	-1683.443931	-4586.368028
LU5245P4	-2694.92673	-1052.346066	-3747.272796
UT3617P6	-3151.150875	-1397.760555	-4548.91143
PA2847P7	-3004.188279	-510.1247026	-3514.312982
GA0119P3	-2933.197459	-1234.839684	-4168.037143
SA10141P0	-1227.489126	-1449.724857	-2677.213983
LU13943P0	-2892.703831	-1479.676854	-4372.380686
PA6247P7	-2962.961223	-1069.81023	-4032.771453
PA6468P12	-2937.66471	-525.9009858	-3463.565696
GS5106P1	-937.8079757	-1235.472736	-2173.280712
SA4148P3	-1371.128276	-566.9556769	-1938.083952
BR5010P2	-2942.650834	-1625.858682	-4568.509516
AL7447P2	-1696.624528	2268.422395	571.7978675
GA6825P6	-3020.977486	-1466.36472	-4487.342206
LU5230P1	-2964.41424	-702.4263364	-3666.840576
LU11953P0	-1154.111608	-1904.606402	-3058.71801
LU2551P8	-2413.595504	-1134.462037	-3548.05754
GA0138P4	-2813.209061	-1882.543579	-4695.75264
GA6276P5	-3058.840462	-1179.372524	-4238.212985
ME9395P2	-2098.208813	-1535.46062	-3633.669433
LU5175P1	-2931.543914	-961.8331512	-3893.377065
LI1005P4	-2276.816543	-975.2717368	-3252.08828
LU6901P6	-2657.020399	-619.863275	-3276.883674
PA2405P4	-3061.998767	-867.3537642	-3929.352531
XX2638P8	-2791.345577	-1287.651198	-4078.996775
SA10244P0	-808.3105743	-1040.465283	-1848.775857
GA15645P2	-2963.773071	-1017.709567	-3981.482638
BR5340P0	-2880.728102	-543.0669071	-3423.79501
CR2812P10	-3091.44501	-714.0006169	-3805.445627
CR2530P3	-3059.508092	-953.2659469	-4012.774039
CR2394P3	-2982.284308	-1301.954456	-4284.238764
KI2361P1	-1740.496585	-1162.946759	-2903.443343
CC6609P6	-3021.933312	-894.2609253	-3916.194237
HN3293P3	-2338.537949	-1104.33914	-3442.877089
CR2526P5	-2948.879203	-1078.28403	-4027.163233
ME12146P0	-2879.236233	-1492.761946	-4371.998179
ME12025P0	-1614.384194	-945.6873157	-2560.07151
BL9201P4	-1658.98179	-1066.24274	-2725.22453
BN2331P2	-1832.185525	-1778.696593	-3610.882118
SA13542P0	-1482.180283	-1045.175844	-2527.356126
SA13263P0	-1450.314066	-1742.051877	-3192.365943
CR6248P6	-2979.001624	-1273.535963	-4252.537586
PA9445P4	-3164.571619	-917.0199973	-4081.591616
CR15610P0	-3070.628901	-1151.721093	-4222.349994
LI6297P4	-2143.562872	-1288.768817	-3432.331689
SA4061P2	-2161.000992	-1487.679667	-3648.680659
BR5342P0	-3114.499087	-1529.401749	-4643.900837
HN2606P4	-2714.629781	-1029.987235	-3744.617016
LU11842P0	-2917.539437	-922.0024424	-3839.541879
ES0219P5	-1970.011299	-1602.391199	-3572.402498
CR5090P1	-3024.921306	-1348.671614	-4373.592919
CV13646P2	-3003.523445	-805.8730098	-3809.396455
ES0214P4	-2789.309075	-979.5140807	-3768.823155
ME12154P0	-2195.522123	-1828.996586	-4024.518708
PA9450P3	-2920.940583	-974.4152473	-3895.35583
SA4138P0	-688.3060396	-594.8121135	-1283.118153
SA10992P0	-1417.698129	-1719.85389	-3137.552019
CR15134P2	-2644.129071	-1651.804048	-4295.933119
CR14838P1	-2998.456767	-1082.2648	-4080.721568
BR1283P5	-2648.591556	-411.6356524	-3060.227208
ES0212P12	-3028.191587	-2054.911662	-5083.103249
ME12113P2	-2327.306935	-1717.110292	-4044.417227
CR6243P3	-3119.676883	-1102.088658	-4221.765541
OV3708P7	-3098.676867	-1087.430009	-4186.106876
HN3472P1	-2883.531148	-981.35169	-3864.882838
PA6259P6	-3150.755132	-886.1674743	-4036.922607
CR2502P4	-3104.056199	-1405.818864	-4509.875064
MC3050P7	-3025.529154	-1030.225315	-4055.754469
ME13982P1	-2113.289247	-1273.148701	-3386.437948
CR3344P3	-2995.794408	-1235.399209	-4231.193617
CR5057P0	-2802.348848	-1385.763598	-4188.112446
CR5040P7	-3059.773713	-1083.05032	-4142.824033
KI9316P3	-2308.599613	-982.6695518	-3291.269165
LU5269P4	-3117.482678	-1928.32786	-5045.810538
LU5222P2	-2719.587467	-1222.105892	-3941.693359
ME12130P0	-1771.71961	-1419.382302	-3191.101912
ME12026P0	-2269.801487	-1576.262455	-3846.063942
LU9357P2	-2852.652422	-1021.442868	-3874.09529
LU11681P1	-2954.809756	-1408.653437	-4363.463193
UT14024P1	-2484.720016	-1042.219195	-3526.939211
AL5511P1	-2043.871338	1336.022923	-707.8484153
HN3796P5	-2152.223939	-1058.327265	-3210.551204
CR5078P2	-2943.006052	-1189.45115	-4132.457203
LU6409P3	-2718.058933	-1227.344948	-3945.403881
LI6652P7	-2192.845834	-875.7643295	-3068.610164
SA4144P0	-306.1248195	-1333.468428	-1639.593248
LU5221P1	-1353.943028	-1556.326086	-2910.269114
GA13732P0	-3115.47328	-1024.906756	-4140.380036
PA2415P6	-2907.623517	-977.9422393	-3885.565756
SA4083P4	-386.2521414	-1587.888056	-1974.140198
LU11575P0	-2819.369603	-1426.285487	-4245.65509
CR1795P3	-2990.159364	-2075.128526	-5065.28789
GL11321P2	-2507.626235	404.2560009	-2103.370235
CR1207P3	-2646.978564	-1454.254882	-4101.233446
LU9331P3	-2953.856247	-1244.549572	-4198.405819
LU0860P8	131.7562239	-1286.550165	-1154.793941
ES0184P7	-2499.656983	-973.5352171	-3473.1922
LI1055P3	-2541.946767	-1244.55863	-3786.505397
GA6816P4	-2532.262215	-1966.11695	-4498.379165
ME12090P0	-2099.459729	-1472.185008	-3571.644736
CR3114P5	-3067.306368	-972.4194141	-4039.725782
CR14818P2	-3011.812059	-1243.52955	-4255.341609
GA6275P5	-3124.473105	-1355.373697	-4479.846802
CR2229P2	-3131.751838	-870.4022492	-4002.154088
GA6283P4	-2353.562617	-1700.273454	-4053.83607
LU11554P0	-3028.307916	-1452.520162	-4480.828079
CR3157P4	-2913.351682	-1090.103444	-4003.455126
LI6654P9	-2085.879308	-995.776796	-3081.656104
CR14911P1	-2999.84455	-896.1565136	-3896.001064
CR15700P3	-3084.56034	-796.8564932	-3881.416834
LU2055P3	-2992.0427	-985.3625445	-3977.405244
CR6234P5	-2921.993373	-1071.583173	-3993.576546
HN3474P5	-2296.271971	-993.5963783	-3289.868349
ME2395P7	-2107.03959	-1197.050474	-3304.090064
ME13996P1	-2435.617137	-1318.988872	-3754.60601
ME12041P1	-2186.52871	-1335.51493	-3522.04364
ES0191P4	-2783.756579	-1082.809245	-3866.565823
MU12506P3	-2473.950845	-1261.613652	-3735.564497
LU5414P1	-2848.547426	-735.9239594	-3584.471386
CR6254P4	-3101.416862	-1078.309139	-4179.726001
ME12163P1	-2418.801394	-1375.681547	-3794.48294
CR5041P1	-2804.497099	-1341.995275	-4146.492374
LI6692P7	-2345.675058	-1756.501231	-4102.176289
GA0103P4	-3029.249606	-647.0353289	-3676.284935
SA13230P1	171.8324502	-1020.395274	-848.5628239
CR2073P8	-2998.794703	-986.7317863	-3985.526489
OV1327P6	-2476.917674	-1466.265939	-3943.183613
UT14026P4	-2990.445839	-942.4304759	-3932.876315
HN3412P7	-2275.857886	-1211.130404	-3486.98829
CR6853P5	-2944.066005	-1183.290279	-4127.356284
LU5135P3	-2839.05391	-2350.007778	-5189.061688
GA13764P0	-2943.523647	-683.1003906	-3626.624038
ME12156P0	-2410.858289	-1304.167272	-3715.02556
ES0190P6	-2924.547569	-1286.9369	-4211.484469
AL8156P5	-1860.097218	2016.553455	156.4562369
ME2489P10	-1836.297414	-710.6016159	-2546.89903
SA10227P0	-285.8272823	-1550.647036	-1836.474319
ME14000P1	-2115.603275	-1133.452809	-3249.056084
KI2430P6	-2963.078893	-1387.311082	-4350.389974
BN5474P2	-1722.060954	-1246.852354	-2968.913309
CR5065P0	-2548.189567	-1123.012145	-3671.201712
HN5117P1	-1445.375087	2636.586641	1191.211554
LY2310P4	-1881.082056	2348.990612	467.9085562
LU6913P7	-2304.825407	-621.7559338	-2926.581341
LI6660P6	-1635.098306	-593.359881	-2228.458187
LI6296P4	-2373.792329	-1262.025223	-3635.817553
HN5114P0	-2779.655959	-1256.306526	-4035.962485
ME12122P0	-2557.940863	-1527.488933	-4085.429795
LI1098P6	-2976.910514	-740.5038618	-3717.414376
BR10539P0	-2828.652106	-1178.252085	-4006.904191
CR2635P4	-2992.356447	-1284.827999	-4277.184445
LU3075P5	-2733.440655	-706.1974259	-3439.63808
LU5233P3	-2850.022084	-2326.84989	-5176.871974
ME12040P0	-2559.832601	-1494.147479	-4053.98008
CR11370P0	-3107.351123	-1393.697064	-4501.048187
MU12554P1	-2270.150876	-2007.933428	-4278.084304
ME12045P0	-2027.137654	-1480.097415	-3507.235069
CR0460P7	-3051.126709	-1482.603186	-4533.729895
OV9413P4	-2655.029613	-832.4622595	-3487.491873
ME12091P1	-1892.448449	-1119.17434	-3011.622788
GS11338P0	-1401.105958	-1702.676345	-3103.782303
BR6695P7	-1888.443479	-1595.731617	-3484.175095
ES16021P1	-2840.02223	-1863.67502	-4703.69725
LU1661P5	-2868.116565	-1471.134942	-4339.251507
KI10110P0	-1918.972924	-1616.687201	-3535.660125
PA1178P6	-2972.52126	-650.7453138	-3623.266574
CR3150P5	-2996.366903	-1068.154265	-4064.521167
ME11971P1	-1831.062245	-1642.263736	-3473.325981
CV3667P5	-2925.28334	-888.8003305	-3814.08367
CR6452P15	-2930.797665	-1410.876462	-4341.674127
CR2849P9	-3012.384529	-1155.103802	-4167.48833
HN2195P2	-2247.401442	9.711890522	-2237.689552
PA5362P1	-3159.939586	-1166.998692	-4326.938278
CR5033P1	-3141.104356	-1340.584037	-4481.688393
CV10040P0	-2952.169195	-1506.810104	-4458.979299
OV3692P2	-1623.921888	2635.931636	1012.009748
CR6863P8	-2879.955046	-1241.036172	-4120.991218
ES11076P0	-3148.734841	-1178.520095	-4327.254936
CR6218P3	-3034.601823	-1256.815655	-4291.417478
OV9423P3	-2367.915783	-962.2944174	-3330.2102
LU5169P1	-2968.515434	-1168.344894	-4136.860329
ME12216P1	-2087.326917	-1449.283929	-3536.610846
GA2955P6	-3125.139975	-1985.05902	-5110.198995
GA6823P4	-3102.68616	-1721.093269	-4823.779429
ME12158P0	-2424.13575	-1492.076331	-3916.212081
CR0231P5	-3016.722306	-1245.491905	-4262.214211
LY6701P6	-2137.901927	1448.801273	-689.1006539
LU6414P8	-2790.335708	-1115.116758	-3905.452466
ES0189P5	-2907.006342	-1125.725403	-4032.731745
KI2367P9	-2033.145757	-1020.921578	-3054.067335
ME12136P5	-2248.483428	-1246.972813	-3495.45624
MC2296P8	-2846.795038	-1655.499177	-4502.294215
LU2049P6	-2986.696419	-827.9807921	-3814.677211
AL5611P1	-2066.31913	1640.057102	-426.2620282
SA10236P0	-1530.375421	-721.0702994	-2251.44572
UT5328P0	-2521.517564	-912.8976172	-3434.415181
CR0205P5	-3057.890176	-1564.569584	-4622.45976
ES3875P4	-2555.295913	-965.9921411	-3521.288054
BR5011P2	-3298.212998	-1915.773346	-5213.986344
OV5398P2	-2881.162619	-1161.836082	-4042.998701
ES2563P7	-2849.591027	-1153.291404	-4002.882431
CR5040P1	-3177.217795	-1259.988846	-4437.206641
ME5276P0	-2301.273451	-1219.359967	-3520.633419
ES10086P3	-2515.654028	-1823.441203	-4339.095231
SA3840P5	-696.5617468	-1331.232264	-2027.794011
GA2269P9	-2988.705597	-1040.121924	-4028.827521
LI6722P6	-2553.321781	-1181.703792	-3735.025573
LI6278P3	-2763.476423	-1080.443684	-3843.920107
MU12541P0	-1281.381548	-2055.920459	-3337.302007
ME14006P1	-1799.637091	-1170.897414	-2970.534505
SA4058P2	-1571.348332	-1859.940035	-3431.288367
HN2574P12	-2121.877623	-852.4124797	-2974.290103
HN3690P7	-2753.599376	-1147.421661	-3901.021037
OV15612P0	-2019.928443	-2106.475143	-4126.403586
