NAME	StromalScore	ImmuneScore	ESTIMATEScore
BL5425P1	1517.811467	1867.173071	3384.984538
CR2660P5	1721.622784	1679.663199	3401.285982
ME12180P2	1503.219142	2729.297851	4232.516994
GA6828P5	1627.423241	2690.173214	4317.596455
LU5154P3	1836.722073	1807.696818	3644.418891
HN2581P6	1784.195712	2161.523111	3945.718823
SA0271P4	1576.84477	2388.592822	3965.437593
GA2434P6	1651.400296	1873.341805	3524.742101
LU11775P0	1654.205652	1851.753591	3505.959243
PA1332P3	1795.479117	2034.667908	3830.147025
CR2520P5	1712.657065	1872.454007	3585.111072
GA2315P1	1934.411038	2208.612222	4143.02326
CR5042P2	1547.41929	2065.015997	3612.435288
HN2593P4	1937.854883	2107.486605	4045.341488
BR10558P0	1655.153425	1640.889928	3296.043353
LI6694P5	1912.323446	1872.491461	3784.814908
BL5003P1	1687.348746	2012.391272	3699.740018
ES3867P4	978.6906553	685.1375987	1663.828254
BN6304P4	1674.028673	2299.458034	3973.486707
BR5022P2	1636.232471	1725.803325	3362.035796
BR9457P10	1519.626957	2256.291623	3775.91858
BR1115P4	1701.354582	1693.151471	3394.506052
GA13775P0	1400.378928	1397.229944	2797.608873
GA2101P2	1682.146446	1652.533696	3334.680142
BN2276P3	744.0556697	2668.886678	3412.942348
HN3164P5	1805.953486	2478.559697	4284.513183
CR1287P6	1745.25459	2707.382078	4452.636668
LI6687P3	896.0858121	1665.328878	2561.41469
LI1098P6	1663.722948	2282.158558	3945.881507
LU5186P1	1265.133984	1766.798073	3031.932057
UT14026P1	1593.745576	2759.331131	4353.076707
LU5262P1	1681.866009	2066.733116	3748.599125
CR0588P3	1675.638126	1698.883394	3374.52152
LU0367P5	1561.657737	2955.272827	4516.930565
KI0551P6	1789.671913	2231.302169	4020.974082
HN2590P4	1683.504036	1725.814599	3409.318635
LU5199P1	1508.398303	1970.88746	3479.285763
ES11087P0	1085.426318	510.7913536	1596.217672
LU5369P1	1746.290731	1914.997827	3661.288558
HN0586P10	1575.169145	3123.184209	4698.353354
ME13991P1	1892.502569	2218.930143	4111.432712
ME12093P1	1597.212681	2090.386683	3687.599363
GA0091P10	1346.496741	1275.22718	2621.723921
ME12214P0	1629.153157	1719.3402	3348.493356
LU5203P1	1856.219483	1805.028438	3661.247921
GA0031P5	1629.872042	1929.542349	3559.414391
SA10166P0	1855.769814	1725.404537	3581.174351
LU1380P2	1878.407883	2041.229313	3919.637196
CV3327P3	1490.224235	2137.240441	3627.464676
SA13298P0	1745.635268	2262.068136	4007.703404
BR15081P0	1195.730402	1693.764447	2889.494849
CR5091P1	1972.75628	2320.15641	4292.912689
BL2393P5	1597.300003	1995.228448	3592.528451
LI1068P5	1500.828406	1886.62195	3387.450356
PA1383P4	1847.088612	1961.828104	3808.916716
LU5150P3	1459.984099	1278.976816	2738.960916
HN5116P0	1741.567272	1761.931878	3503.49915
CC6645P5	1594.905455	3004.641245	4599.5467
MC3359P3	1478.309357	1053.673088	2531.982445
AL5503P2	-1104.446057	2470.384101	1365.938044
PA5412P0	1773.365058	2337.980121	4111.345179
GA6839P6	1765.106799	2855.033148	4620.139947
SA10145P0	1080.7585	2771.789928	3852.548428
LI6654P9	1568.983591	2802.613236	4371.596827
LU1776P3	2019.534878	2295.847784	4315.382662
GA6865P7	1601.077323	2533.896633	4134.973956
PA2406P9	1617.201974	1956.842421	3574.044396
BL13948P0	1166.40076	2793.441638	3959.842398
ME12146P0	1749.337469	2011.098092	3760.435561
ME12133P4	1325.877717	1327.537614	2653.415331
ES11079P0	1822.248903	1574.723939	3396.972842
ES0183P10	1658.097899	1489.640364	3147.738264
HN2577P7	1715.971608	2326.780482	4042.752091
SA16050P0	1093.564108	2572.975538	3666.539646
LU6417P4	1080.122861	1833.761011	2913.883872
SA3831P4	1521.67886	2358.191053	3879.869913
CR2408P4	1755.372077	1299.932704	3055.304781
PA5410P1	1609.334726	1798.880142	3408.214868
LU6415P4	1598.552951	1872.0519	3470.604851
BR2401P7	1886.919098	2198.632514	4085.551613
GS11331P2	1625.375952	2563.630073	4189.006025
LU11784P0	1664.937507	2051.549537	3716.487044
LU1513P6	1605.599304	1689.218375	3294.81768
CR1744P5	1803.399299	1881.861412	3685.260711
HN3533P6	1574.727466	2616.346275	4191.073741
GA0098P5	1813.499749	2351.817576	4165.317325
LU9327P3	1822.783511	2181.981073	4004.764584
LU2804P0	1678.897758	1990.388616	3669.286374
CR1634P3	1788.024921	1852.139845	3640.164765
CR3078P5	1719.246689	2039.966867	3759.213556
OV5385P0	865.8117442	2783.653174	3649.464918
LU5381P2	1236.900277	2946.125283	4183.02556
PA6468P12	1866.687654	2136.972942	4003.660596
LU5147P3	1755.6215	2034.530287	3790.151787
GS11328P0	1785.782206	2266.119183	4051.90139
KI9316P3	1806.266762	1984.405302	3790.672063
CR1554P5	1712.457454	2444.67022	4157.127674
SA0666P5	1714.719288	2385.46174	4100.181029
ME12050P0	1487.448817	2407.060571	3894.509389
SA4128P0	1010.721857	2358.488597	3369.210454
OV2018P6	1787.023024	1786.817929	3573.840953
LU6913P7	1450.204145	1285.230203	2735.434348
PA3010P6	1690.075778	2365.252092	4055.32787
ME12178P0	695.5551874	977.9208499	1673.476037
CV1248P5	1733.398574	2239.829211	3973.227786
OV1396P5	1638.509779	2294.199221	3932.708999
ME12009P0	1713.459908	2036.249333	3749.709241
SA13179P0	1640.395751	2046.324606	3686.720357
ME12046P0	1740.640673	2053.547588	3794.188261
KI2479P5	1246.414001	1986.416847	3232.830847
CR5376P0	1811.193738	2265.248549	4076.442288
BR5018P0	1860.232634	2054.899958	3915.132591
SA10174P0	1648.915752	2750.700827	4399.616579
ME12209P4	1610.787815	2195.221312	3806.009127
OV13951P0	1614.904627	2596.061312	4210.965939
PA1360P5	1395.46058	2308.748931	3704.20951
GA13748P0	1824.723712	2572.261828	4396.985539
ME14002P0	1658.43635	2305.759323	3964.195673
CR5072P1	1817.687845	2156.24922	3973.937066
LU11693P0	1722.716579	1890.130763	3612.847342
LU11885P0	1687.096533	1203.102236	2890.198769
LU5405P0	1550.427428	2526.582267	4077.009695
LY2214P5	1342.646417	2693.077994	4035.724411
MC3624P2	2071.885075	2226.94863	4298.833705
ES0195P5	1834.179007	3014.316743	4848.49575
GA6843P9	1600.16681	2808.706994	4408.873805
CR5032P1	1412.450391	1531.500464	2943.950854
ME12002P1	1548.425102	1755.183227	3303.608329
LU11624P0	1658.042473	2227.469385	3885.511858
LU11786P1	1035.977892	2416.127496	3452.105388
MC2296P8	1722.50906	1535.62847	3258.13753
SA4013P2	1800.024984	1992.327821	3792.352805
CR2654P8	1594.343099	1787.944843	3382.287942
LU5195P1	1811.199604	2343.134665	4154.334269
ME12224P0	1815.021825	2250.262685	4065.28451
OV9413P4	1561.75177	1880.41073	3442.1625
CR15765P4	1743.863601	2192.332124	3936.195725
SA13127P0	1668.894118	1747.959982	3416.854099
SA10132P0	1164.88471	1880.627964	3045.512674
ME12091P1	1674.601995	1248.537334	2923.139329
LU5271P2	1418.285039	1466.885878	2885.170917
SA3841P9	961.3609244	1955.16398	2916.524904
PA5364P1	1613.45189	1961.929911	3575.381801
CR5083P1	1909.959323	1766.257307	3676.21663
CR5027P1	1713.886352	1687.23119	3401.117543
UT5321P2	1642.477406	2103.724101	3746.201507
CR5030P5	1448.039281	2098.189791	3546.229071
OV5310P1	1655.741194	2423.172807	4078.914001
ME12182P0	1768.115302	2041.06142	3809.176722
BN0769P6	1736.866318	2726.314703	4463.181021
GA6823P4	1286.534078	2894.955861	4181.48994
AL5521P3	-784.4874771	2366.38738	1581.899902
PA2566P9	1389.58738	1836.329387	3225.916767
ME12132P0	1378.125139	2547.516912	3925.642051
BR9464P8	1710.052269	1655.573298	3365.625567
PA13022P0	1794.810082	2304.279327	4099.089409
GA13732P0	1546.608841	2415.610994	3962.219835
BN10431P2	1498.556744	1926.144439	3424.701183
GA0087P3	1189.094458	1259.553867	2448.648325
CR5052P1	1420.644957	1979.866728	3400.511686
ME12100P0	1291.738937	2148.456784	3440.19572
LU6922P8	1663.997726	2966.39266	4630.390386
ME13995P1	1372.693115	1207.566297	2580.259412
MU12687P0	1892.030154	1971.840753	3863.870906
CR3107P5	1587.196945	1366.628519	2953.825464
ES10086P3	1671.455246	2008.156639	3679.611885
LU5355P0	1706.254667	2273.562559	3979.817226
BN4045P0	1534.462674	1040.67289	2575.135565
GA6864P6	1537.260586	1759.415224	3296.675809
CR15849P3	1694.353867	1642.43065	3336.784517
CR3151P4	1806.464541	2144.834664	3951.299206
BL9216P4	1634.307336	1788.264783	3422.572119
LU6471P6	1387.275862	1221.000712	2608.276575
LU6438P4	1641.301668	2370.398345	4011.700014
OV0243P4	1790.468031	2017.551878	3808.01991
ES11082P0	1658.542232	1908.796847	3567.339079
LU11815P0	1483.577801	2570.11597	4053.693771
BR1374P3	1833.647359	1668.754252	3502.401612
BR5380P4	1971.710142	1682.336908	3654.047049
LU2639P4	1695.675756	1819.262656	3514.938412
LI6652P7	1419.043382	2321.239672	3740.283054
CR5102P1	1862.88692	1929.4178	3792.30472
PA9450P3	1735.572049	2155.782905	3891.354954
PR6512P4	1800.108315	1662.926654	3463.034969
ME14004P1	1419.254394	2131.021236	3550.27563
AL8156P5	-219.8275506	1266.48099	1046.653439
LU5197P5	1819.119665	2177.462375	3996.58204
ES3863P2	1462.200331	2231.577895	3693.778226
GA6816P4	1819.248753	2277.083867	4096.33262
OV1327P6	1376.162684	2072.13894	3448.301623
AL7443P3	-239.1350056	3118.0751	2878.940094
GA13761P0	1757.011658	1754.657058	3511.668716
CR1428P6	1530.523236	1543.725452	3074.248688
PA15055P6	1688.386824	1695.590465	3383.977288
HN5116P1	1535.654194	1437.939566	2973.59376
BL3325P2	1732.210471	2905.378239	4637.588711
GA6880P7	1666.811483	1857.761601	3524.573084
CR5073P1	1375.718166	1738.279249	3113.997415
OV5390P0	1875.255907	2166.506862	4041.762769
CR11482P0	1476.270016	2090.985953	3567.255969
SA4129P4	1464.248685	2108.558586	3572.807271
CR3211P7	1750.538811	1584.477797	3335.016609
HN2609P3	1539.378259	1415.759382	2955.137641
ME11994P3	1291.84544	1978.759381	3270.604821
SA13389P0	1549.915455	2168.368336	3718.283791
BL0597P5	1898.258682	3107.872771	5006.131453
SA4008P3	1581.824598	2081.094505	3662.919103
CR2829P8	1486.93669	1857.942612	3344.879302
OV5398P2	1562.558147	1180.912478	2743.470625
CC6607P4	1389.041383	3204.700585	4593.741968
CR6243P3	1792.709223	1857.614138	3650.323361
LU6423P8	1722.820592	2227.788744	3950.609337
CR15449P3	1715.36617	1976.43167	3691.79784
ME9374P2	1707.116094	2066.579615	3773.695708
LU5180P2	1392.10925	2070.958172	3463.067422
LU5401P0	1602.5709	1837.476796	3440.047696
GA0060P4	1806.059158	1976.929346	3782.988504
LI6675P4	1443.549642	2148.827031	3592.376673
BR10562P0	1721.093262	1358.442497	3079.535759
KI2361P1	1766.662205	1672.369724	3439.031929
ME5282P0	1110.172875	2115.323007	3225.495882
HN3536P5	1647.350064	2662.854604	4310.204668
ME9384P3	1536.264261	2131.892903	3668.157164
SA13340P0	790.1756554	1295.040361	2085.216016
ME12042P1	1528.427557	1850.796662	3379.224219
ES3875P4	1836.08573	1881.738047	3717.823777
GS5108P3	1855.923635	2246.367245	4102.290879
ME12010P1	1474.535808	2496.305562	3970.841371
MC3405P1	1728.646541	3015.691874	4744.338415
LU6800P7	1622.665315	2215.861586	3838.5269
ME12139P0	1914.956929	2335.127009	4250.083939
XX2638P8	1489.991227	1599.407896	3089.399123
LI9323P4	1132.281431	2353.862942	3486.144373
PA2021P6	1768.20331	1734.793919	3502.997229
SA13542P0	1779.524604	2153.254816	3932.77942
CR2047P7	1687.431403	2337.037805	4024.469207
KI11409P0	1546.782696	2379.566349	3926.349045
SA10236P0	1612.412755	2276.988657	3889.401411
CR5038P1	1768.053693	1614.131521	3382.185214
ME12069P1	1458.128827	2327.19036	3785.319187
PA1336P3	1628.521156	2288.942893	3917.464049
LU5233P3	1574.077524	1507.428556	3081.506079
ME12213P1	1459.592915	2028.780168	3488.373083
CR5080P1	1309.049186	1829.408518	3138.457704
PA5403P0	1572.3552	2631.072141	4203.427342
CR2831P7	1764.474299	2195.077558	3959.551857
LU1828P2	1828.560061	2072.118861	3900.678922
UT5322P1	1363.914873	1514.36813	2878.283003
CR5100P0	1658.157971	1743.018701	3401.176672
PA2424P10	1329.371457	1907.477826	3236.849282
CR2215P4	1479.932152	1474.214771	2954.146923
PA6284P7	1810.858887	2212.132084	4022.990971
GA2157P2	1607.484166	2380.03727	3987.521436
CV13641P2	1610.507064	1786.47758	3396.984644
LU5239P1	1494.752675	2157.02138	3651.774055
ME14007P0	1961.474976	1998.951623	3960.426599
LU2445P10	741.4077433	1560.961654	2302.369398
PA5363P1	1359.363518	1404.764656	2764.128173
HN3530P3	1597.282559	1742.655696	3339.938255
ME12113P2	1751.41679	1907.440228	3658.857019
PA3060P6	1585.442115	1470.064459	3055.506574
SA4134P3	615.3292199	3158.714205	3774.043425
LU5143P3	1401.93435	1603.193991	3005.128341
LU6426P10	1542.756599	1545.443239	3088.199837
LY2219P4	1516.705578	2508.940693	4025.646271
PE5394P0	1534.05032	2611.252802	4145.303122
GA2228P6	1555.538768	2361.898003	3917.436771
LU0884P9	1798.963346	1863.498433	3662.461778
CV10258P4	1638.62706	2027.264121	3665.891182
LU6472P25	1227.264739	1347.760079	2575.024819
LY14019P1	1444.703756	2736.615434	4181.31919
HN1120P6	1375.549664	1238.072407	2613.622072
CR5088P0	1930.222877	1873.055518	3803.278395
ME12211P1	1748.911496	1856.292186	3605.203683
LU5145P3	1468.25029	2063.881094	3532.131384
PA1413P6	1764.002613	2548.394089	4312.396702
CV10054P0	1784.018731	1931.3588	3715.377531
ME12047P2	1718.744361	1706.989082	3425.733442
CR6251P1	1593.497917	1980.986362	3574.484279
GA15645P2	1901.159526	2152.315484	4053.47501
KI1410P9	1276.45286	3138.425501	4414.878361
CR5043P1	1423.020501	1205.356171	2628.376672
LU9349P4	1808.776933	1990.040354	3798.817286
GA3155P3	1843.8776	1874.193025	3718.070626
LU11844P0	1927.395575	2261.95724	4189.352814
CR0460P7	1741.982581	2637.958632	4379.941213
OV9412P2	1735.518311	2345.35244	4080.870751
PA13027P0	1695.952986	2057.116982	3753.069968
LU5261P3	1620.05158	2135.115391	3755.166971
ME12163P1	1600.548626	1907.125288	3507.673914
CR2650P9	1715.492181	1448.449836	3163.942017
ES11074P0	1802.907312	1888.743678	3691.650991
SA10157P0	1284.062143	2777.15476	4061.216903
GL0440P4	1803.97289	2223.672103	4027.644993
OV0243P9	1635.032	2560.340083	4195.372083
BR2014P2	1598.084657	2259.446786	3857.531443
ME3608P2	1755.132446	2189.593604	3944.726049
LU11606P1	1830.548691	2404.228039	4234.77673
GA13781P0	1920.035159	1721.931855	3641.967014
LU6405P4	1514.254826	1788.37545	3302.630276
CR9499P5	1717.75246	1983.774683	3701.527143
MU12624P0	1263.472548	1761.272683	3024.745231
LU11681P1	1702.447472	1410.638367	3113.085839
HN5126P2	1947.228956	2375.893945	4323.122901
LU5175P1	1523.326607	2089.291694	3612.618301
PA13033P0	1641.40327	1455.89101	3097.29428
LU6421P7	1627.148295	1999.722739	3626.871034
LI1055P3	1841.722112	2149.983815	3991.705927
CR6229P6	1558.499337	1742.808574	3301.307911
PA3008P3	1822.494036	1994.366405	3816.86044
ME5286P1	1772.104328	1654.304347	3426.408676
CR1560P2	1768.121861	2007.992398	3776.114259
LU1452P3	1942.594046	1808.555031	3751.149077
CR3592P5	1748.204158	1878.111978	3626.316136
ES2263P5	1673.959922	2626.564422	4300.524344
PA1189P7	1685.551805	2344.1607	4029.712506
CR0029P5	1582.161277	1315.280236	2897.441512
SA4106P2	1264.44687	1738.21997	3002.66684
LU5234P2	1866.535349	1739.792337	3606.327686
ME12033P1	1538.526894	2061.458041	3599.984936
GA0152P5	1243.973492	2002.227448	3246.20094
LY4091P2	1444.486743	2132.166203	3576.652947
LU0858P6	1546.863626	1942.72454	3489.588165
ME12081P0	1159.136942	2278.898869	3438.035811
LU2555P6	1464.089901	1369.419513	2833.509414
SA5273P2	1649.550365	2255.993756	3905.544121
BL5001P1	1747.555211	1736.249301	3483.804512
GA3236P5	1418.189773	1383.379585	2801.569358
SA16055P1	1556.463446	1603.205357	3159.668804
BR5340P0	1758.341033	2058.465942	3816.806975
HN3067P5	1728.734071	1966.547674	3695.281745
ME12122P0	1747.700705	1706.700205	3454.40091
CR3820P3	1743.359933	2437.468588	4180.828521
ME12162P0	1585.638007	2250.408011	3836.046018
ME12219P0	1552.286649	2048.781417	3601.068066
CR1451P3	1788.275674	1880.743624	3669.019298
GA13779P0	1841.341874	2034.499509	3875.841383
LU5202P4	1472.332227	1912.30072	3384.632947
ME12108P4	1781.003462	1933.074289	3714.077751
LI6281P8	1712.115805	2275.224646	3987.340451
ME5285P1	1621.094384	1270.242967	2891.337352
CR5086P1	1842.217479	1788.856644	3631.074123
LU5171P2	1680.434397	1536.539355	3216.973751
HN2588P5	1646.844806	1804.86953	3451.714336
LI6628P7	1682.635557	1699.849714	3382.485271
OV3414P4	1116.390485	1141.008714	2257.399199
AL7442P1	-12.31756088	1581.549145	1569.231584
LU1542P5	1384.283308	2154.335577	3538.618884
BR10607P2	1454.306204	2170.546391	3624.852595
CR6857P7	1662.825919	2238.348139	3901.174058
LU13953P0	1753.368778	2019.189615	3772.558393
BN10438P0	1410.655523	2384.86816	3795.523684
SA16044P1	1537.12456	1307.478761	2844.603322
LU11942P0	1738.070956	1643.777028	3381.847984
BR5020P3	1705.83571	1768.982622	3474.818333
PA6271P2	1707.694909	2276.117235	3983.812144
CR2069P6	1591.789719	1306.455441	2898.245161
LI1097P5	1753.378635	1959.82583	3713.204465
ME12006P0	1694.784479	2070.116185	3764.900664
ES3908P3	1828.06267	2035.132467	3863.195137
LI6692P7	1017.507516	1394.500334	2412.00785
SA10243P0	1451.284821	1883.625426	3334.910247
LU5377P0	975.8726867	1723.315882	2699.188569
HN2170P4	1755.030552	1767.882975	3522.913528
BN9224P4	1117.612292	1854.602928	2972.21522
AL5527P1	-883.6805461	1563.540398	679.859852
GA13782P0	1837.043568	1955.386	3792.429568
BR9466P8	1813.056496	1872.064275	3685.120771
CR5057P0	1771.084611	1836.985199	3608.06981
CR1519P4	1600.995982	2092.038339	3693.034321
LI6699P2	1597.41873	1897.675607	3495.094337
SA16056P1	1778.576695	1724.826226	3503.402922
CR6218P3	1757.389895	3067.610499	4825.000394
HN3711P2	1587.520759	1701.153464	3288.674222
LU0743P5	1870.687486	1701.824641	3572.512127
ME13996P1	1511.770647	2279.933791	3791.704438
LU2038P7	1758.10514	1952.146973	3710.252113
LU5224P6	1654.680222	1854.702364	3509.382586
ES2563P7	1779.451212	2223.261287	4002.712499
AM7577P6	179.815094	1535.904371	1715.719465
CR6863P8	1815.85129	2042.362228	3858.213518
GA6876P6	1695.373822	2159.786229	3855.16005
LU5253P1	1602.815978	1687.135544	3289.951521
SA4138P0	1768.220266	2188.104048	3956.324314
SA13327P3	1330.342577	2068.476785	3398.819362
OV5294P2	1609.778678	2081.577087	3691.355765
SA10244P0	1515.77662	1433.602096	2949.378716
CR2857P5	1512.950584	2051.612454	3564.563038
CR0150P5	1626.111915	1732.747056	3358.858971
KI9307P5	1649.127323	1614.360298	3263.487621
ES3872P4	1844.516999	1892.326793	3736.843792
ES0215P1	1083.174588	2958.348796	4041.523384
MU12652P1	1668.846229	1632.566924	3301.413153
CR5075P1	1630.657076	1848.206813	3478.863889
LU5222P2	1614.555648	1700.239375	3314.795023
MU12757P0	1373.601015	2413.587546	3787.188561
AL5573P2	-814.2905193	1919.813172	1105.522653
UT3705P6	1717.763992	2716.302938	4434.06693
CR1231P4	1775.917506	2624.338517	4400.256024
HN2400P5	1671.23688	2773.576468	4444.813347
CV10058P2	1682.109547	2398.146302	4080.255849
CR5039P1	1673.809968	1979.72278	3653.532748
ME12038P0	1693.93147	2005.666747	3699.598217
OV9399P5	1845.490039	1982.161453	3827.651492
SK12227P2	1852.549987	2022.741654	3875.291641
PA2035P5	1774.845542	2287.462535	4062.308078
LU2504P4	1623.618542	3047.501014	4671.119557
LU5189P1	1541.154487	1251.055118	2792.209605
OV13949P0	1413.916817	1370.243051	2784.159868
LI6610P7	1559.960387	1736.657266	3296.617653
OV1579P7	1619.047757	2302.71082	3921.758576
GS11353P0	1735.565436	1884.564395	3620.129831
LI6293P6	1618.521276	2517.380159	4135.901435
CR14832P1	1864.28117	1748.215792	3612.496962
CR6620P9	1886.748656	2144.839238	4031.587894
GA13739P0	1527.109374	2114.806993	3641.916367
LU6904P6	1789.596252	2588.151833	4377.748086
PA13035P0	1791.162034	1678.028126	3469.19016
CR2828P7	1605.437012	1834.862079	3440.299091
LU6440P3	1657.523708	2931.601068	4589.124776
CR6805P9	1429.734222	2337.32527	3767.059492
SA4148P3	828.9354211	2287.290806	3116.226227
ME1154P4	1509.033882	1615.341535	3124.375417
PA3149P3	1504.858273	1496.876221	3001.734494
ES2116P4	1511.248695	3168.451671	4679.700367
LU2551P8	1441.807524	2599.166428	4040.973952
GA6866P8	1590.578309	2010.444526	3601.022835
BR5012P2	1780.942034	1528.917931	3309.859965
HN2488P0	1642.068064	1965.240745	3607.308809
LU5267P4	1687.580326	1560.707983	3248.28831
PR6511P3	1775.982404	1958.301079	3734.283482
CR15138P0	1429.32706	1386.375102	2815.702163
SA10233P0	1867.172337	1535.64726	3402.819597
CR5031P1	1740.980768	1915.639551	3656.620318
GA2421P8	1717.627593	2043.607561	3761.235155
LI0752P4	1705.203676	1871.53345	3576.737127
OV9421P4	1686.590297	2007.005005	3693.595301
LU5138P1	1565.328172	1962.136723	3527.464894
CR14818P2	1810.705026	1665.420772	3476.125798
LU5240P0	1615.217807	2539.086455	4154.304262
GA0103P4	1367.035668	3375.531845	4742.567513
AL5571P1	-529.9159943	2390.038003	1860.122009
PA9454P3	1105.136357	2300.016596	3405.152953
CR6242P6	1875.531469	2463.383482	4338.914952
PA3023P4	2053.25848	1863.645723	3916.904203
BL9211P5	1815.611241	2195.597616	4011.208857
CR6310P3	1208.458306	1463.136721	2671.595027
BR5015P3	1902.406699	1717.246645	3619.653344
GA6810P6	1616.068979	2488.804586	4104.873565
LU11872P0	1813.49981	1667.646967	3481.146777
SA4235P2	1236.92774	2031.142047	3268.069788
LU0697P6	1894.359804	2596.286926	4490.64673
LU5255P2	1501.281504	2235.328314	3736.609818
PA9440P3	1292.441243	1889.576802	3182.018045
ES3885P5	1656.770799	2280.392977	3937.163776
HN3461P4	1703.137948	1766.191871	3469.329819
LI6296P4	1396.085592	2209.849958	3605.935549
LU11612P1	1141.485535	1683.564456	2825.049991
LU13955P0	1846.986582	1985.33035	3832.316932
BL5384P1	1633.054248	1812.763019	3445.817267
ME12078P5	1623.025869	2051.897598	3674.923467
ME12223P0	1681.638513	1917.863113	3599.501626
PA3029P3	1810.238858	1891.447515	3701.686373
CR3424P9	1786.704544	1883.574323	3670.278867
GS11329P0	1257.07141	2334.870659	3591.942069
BR2397P4	1621.516606	2328.296918	3949.813525
LU11593P0	1796.778796	1904.474433	3701.253229
OV5287P1	1758.469709	2672.377246	4430.846955
CR6453P20	1648.267149	2016.046449	3664.313599
CR5071P0	1271.233939	866.2133665	2137.447305
ME11987P0	1880.87753	2658.515599	4539.393129
HN3581P2	1888.352772	2375.255451	4263.608223
LU2512P5	1825.236074	2540.045977	4365.282051
CR5090P1	1575.475361	1569.395791	3144.871152
ME2396P5	1819.799049	2773.670269	4593.469319
GS11339P0	1720.18558	1847.03882	3567.224401
LU2049P6	1839.38817	1778.544099	3617.932269
LU5378P3	1719.324252	2010.152839	3729.477091
LU6908P7	1786.833929	2215.660899	4002.494828
LY6942P9	1729.397912	2017.055409	3746.453321
PA13031P0	1664.903594	1864.992293	3529.895888
LI6291P4	1195.099136	2750.044551	3945.143686
ME14000P1	1105.932249	1341.016839	2446.949088
CR3803P1	1485.401049	2370.998416	3856.399465
CR6909P9	1732.153669	1981.174235	3713.327904
AL7015P3	-265.829568	1024.196027	758.3664593
PA2023P5	1692.716269	1915.605551	3608.32182
CR3812P3	1794.001941	3025.063812	4819.065752
ME11971P1	1572.308154	1948.802551	3521.110705
GA3158P4	1875.902419	2050.356584	3926.259004
GA6215P7	1705.319217	1759.829587	3465.148805
GL1208P8	1504.33165	2062.882954	3567.214604
OV5308P5	1409.363251	1683.981672	3093.344923
CR3594P2	1389.585669	1323.988485	2713.574155
PA9452P3	1561.24181	1930.197955	3491.439765
CR2849P9	1494.760561	1834.441715	3329.202276
SA2466P0	2008.608784	2137.471294	4146.080077
LU6432P7	1798.398765	2190.167698	3988.566463
ME9364P5	1595.384374	1960.351215	3555.735589
CR3079P3	1609.008988	1642.758155	3251.767143
ES6463P23	1794.80495	2054.330341	3849.135292
SA4083P2	1523.341722	1701.087492	3224.429214
PA2414P3	1711.738907	2444.750106	4156.489013
PA1214P4	1719.862033	1855.441006	3575.30304
PA13947P0	1793.250527	1818.352386	3611.602913
CR14777P1	1794.727725	1640.29085	3435.018574
BR10508P0	1768.952894	2435.934515	4204.887409
CR0010P5	1757.239419	1633.589494	3390.828913
GA13741P4	1659.250408	1983.515869	3642.766277
CV2320P5	1862.349907	1859.635829	3721.985736
LY6931P7	1661.9935	2401.524693	4063.518193
CR2079P4	1744.559937	1851.0475	3595.607437
OV15123P0	192.0514711	2133.198679	2325.25015
ES3910P1	1613.327011	2337.678238	3951.005249
HN5125P1	1804.592461	2291.984057	4096.576518
ME12170P0	1581.324932	2324.081471	3905.406402
ME12222P1	1547.021603	2128.699111	3675.720714
GA6203P6	1812.115765	2773.274479	4585.390243
ME2395P7	1567.083474	1075.481298	2642.564772
SA4144P0	1903.131682	1196.381379	3099.513061
CR10901P1	1674.507632	2100.4176	3774.925232
CR5103P1	1486.011393	1716.662031	3202.673424
BR5337P0	2024.758758	1579.953032	3604.71179
ES11061P0	1531.66417	1904.274212	3435.938381
PA2507P5	1723.792592	1788.850874	3512.643466
LU6404P2	1873.461744	1831.359189	3704.820933
SA10217P0	1826.904599	2523.38059	4350.285189
CR2554P8	1743.334344	1668.551604	3411.885948
LU2086P7	1807.288073	1916.753383	3724.041456
ME12135P4	1348.94724	1693.29602	3042.24326
CR2545P10	1726.670371	2419.75132	4146.421691
MU12541P0	877.5759557	2025.770735	2903.346691
HN5124P1	1672.16934	2647.046567	4319.215907
CR5026P1	1746.705558	1883.136829	3629.842388
ES11085P0	1754.472479	1771.006858	3525.479337
CR2646P5	1788.381841	1714.426732	3502.808573
LI1069P3	1309.995516	2069.074302	3379.069818
LI6653P6	1667.575492	2021.729583	3689.305075
BL9214P2	1835.299738	2302.287562	4137.5873
ME12141P0	1571.746609	1406.994485	2978.741094
BR1283P5	1851.652387	2219.849943	4071.50233
LI6292P9	1595.587591	1993.455828	3589.043419
BN6300P6	1806.706706	2174.240748	3980.947453
BN2331P2	1503.512488	1771.562447	3275.074935
PA5389P0	1482.060357	1891.985463	3374.045821
CR1559P3	1448.476769	1490.499554	2938.976323
CR0028P6	1729.514797	2224.273274	3953.788071
LU9359P3	1602.55775	1543.876294	3146.434044
XX2636P1	1655.441853	1971.766094	3627.207948
KI11421P5	1655.150792	1471.658445	3126.809237
ME12128P0	1771.302905	1894.69765	3666.000555
BN13331P0	1658.15388	1955.258464	3613.412344
CR6249P5	1699.689917	2553.860035	4253.549952
SA2398P15	590.1769817	3143.165812	3733.342793
PA13004P0	1799.049285	1841.304237	3640.353521
GS11360P0	1624.935683	3052.163817	4677.0995
LI6612P7	1523.099736	2698.687991	4221.787727
LU11607P0	1896.689129	1869.557934	3766.247063
