NAME	Cancer	StromalScore	ImmuneScore	ESTIMATEScore
PA1214P4	PA	-651.8514298	-226.1773591	-878.0287889
GS11328P0	GS	524.8556144	26.10363257	550.959247
PA1332P5	PA	-1717.378773	-174.9199842	-1892.298757
ME12130P0	ME	-939.1308146	-703.8300435	-1642.960858
SA10992P0	SA	-1143.010623	-1363.555388	-2506.566011
CR15849P3	CR	-591.1243126	2.285154767	-588.8391579
HN3581P2	HN	-1080.848325	-158.1367867	-1238.985112
ME12070P1	ME	-1239.558399	-788.7915055	-2028.349905
ME12105P1	ME	-1331.113574	-829.5044363	-2160.61801
ME12115P1	ME	-914.136356	-282.4142117	-1196.550568
BR3116P5	BR	-1379.219693	-967.7174192	-2346.937113
HN2222P5	HN	-1929.278234	-865.1366629	-2794.414897
GA6819P5	GA	-730.1000683	620.1566737	-109.9433946
PA5366P1	PA	-918.1220566	-139.115419	-1057.237476
CR5039P1	CR	-941.3013902	-174.7580874	-1116.059478
CR6225P4	CR	-499.0832989	-265.5737606	-764.6570595
HN2603P7	HN	-1035.955616	-0.829024087	-1036.784641
BL9201P4	BL	-789.8374961	32.72007655	-757.1174195
SA10243P0	SA	209.3694659	56.72243936	266.0919052
PA2022P4	PA	-623.647045	83.03504341	-540.6120016
LY2219P4	LY	-212.9308286	2918.236728	2705.305899
CR6721P5	CR	-1910.50594	-1036.311786	-2946.817726
CR2564P3	CR	-657.2751574	-86.70989729	-743.9850547
CV3667P5	CV	-968.9145878	-124.1647749	-1093.079363
LI6292P9	LI	-412.3769298	-85.03803814	-497.4149679
ME14001P1	ME	-1543.009815	-1189.342191	-2732.352006
PA6263P7	PA	-293.5548748	249.4217288	-44.13314603
PA3126P2	PA	29.84820295	1043.851107	1073.69931
CR6446P15	CR	-1311.562178	-317.3122171	-1628.874396
SA10225P0	SA	98.72262386	-844.6448401	-745.9222162
SA13452P0	SA	895.6991438	110.6419979	1006.341142
SA3224P6	SA	-1229.504094	-772.5829733	-2002.087067
OV2029P8	OV	-258.7357459	-31.39417379	-290.1299197
GA6832P5	GA	523.7609538	1919.942222	2443.703175
ME12016P1	ME	-1147.590326	-707.9728149	-1855.563141
BR1474P2	BR	-357.9258656	132.9698049	-224.9560608
ES6824P7	ES	-1245.263328	-394.1644043	-1639.427732
GA13755P1	GA	277.8071539	688.5548751	966.362029
BL5368P0	BL	-1421.295393	-598.6999227	-2019.995315
CR6234P5	CR	-634.4787481	1595.638537	961.1597889
CV3407P8	CV	-1319.415403	-334.8251418	-1654.240545
OV13951P0	OV	-1360.029614	-231.0180021	-1591.047616
LI1057P4	LI	-376.6058914	537.6266624	161.0207711
HN3623P2	HN	-50.45817292	442.6168907	392.1587178
CR5028P0	CR	-1874.541403	-960.7305419	-2835.271945
OV9427P4	OV	-1533.394313	-774.7177175	-2308.112031
GA13766P0	GA	-629.6124383	-277.2055119	-906.8179502
GA2103P3	GA	-1111.706802	-128.102989	-1239.809791
CR9253P3	CR	-591.1437514	115.0502731	-476.0934783
ES11061P0	ES	-346.4126443	354.4994997	8.086855417
HN3411P5	HN	-710.6952001	89.81316834	-620.8820317
CR3804P6	CR	-1376.191606	-282.4150148	-1658.606621
CV10045P0	CV	-1361.667924	-1226.522642	-2588.190567
ES11065P1	ES	-292.7920628	-25.2362416	-318.0283044
GA3109P4	GA	-1248.48544	-521.3606045	-1769.846044
CR2521P4	CR	-840.2420704	40.62638292	-799.6156874
BR9230P7	BR	-1063.205399	-157.42585	-1220.631249
PA2507P5	PA	-739.5019885	-330.5601149	-1070.062103
GA2192P4	GA	-1627.637945	-649.7013763	-2277.339321
GA6876P6	GA	-1330.648041	-324.0309099	-1654.678951
LI6291P4	LI	-448.6608958	893.4017702	444.7408745
CR3157P4	CR	-94.23408351	1244.386711	1150.152628
BR5015P3	BR	-609.5513724	-867.5994974	-1477.15087
ME12184P0	ME	-788.9724005	-529.5337229	-1318.506123
PA3142P4	PA	-870.5801906	-328.8545889	-1199.434779
ES6470P8	ES	-414.4529614	624.9376473	210.484686
CR0205P5	CR	-1498.232841	-954.3788587	-2452.611699
BL9200P3	BL	-961.6612931	-252.1144375	-1213.775731
HN2586P5	HN	239.7249671	724.8930596	964.6180267
CR5062P2	CR	-2041.747526	-1082.632217	-3124.379742
CV10909P1	CV	-1762.825056	-698.1733598	-2460.998415
OV9413P4	OV	-126.4049056	531.7610994	405.3561938
ME9366P3	ME	-580.1473918	-290.1604073	-870.3077991
MC3050P7	MC	-724.1499	-248.3360277	-972.4859277
ME12101P0	ME	-561.2551785	-236.2007786	-797.455957
ME12038P0	ME	-881.2780109	-447.159087	-1328.437098
PA3314P2	PA	-998.3061348	246.52063	-751.7855048
SA4196P0	SA	-456.8990592	-562.5359324	-1019.434992
PA0787P3	PA	-694.5523912	125.5588469	-568.9935444
CR1428P6	CR	-2230.23829	-1111.381955	-3341.620246
GA0075P9	GA	-1021.65564	-299.9592839	-1321.614924
CR3300P5	CR	-1021.799319	-634.1445932	-1655.943912
ME12136P5	ME	-1352.804598	-758.845266	-2111.649864
LI1054P5	LI	-698.6550185	205.6029462	-493.0520724
HN5125P1	HN	-1039.27272	-293.2137831	-1332.486503
PA2451P5	PA	-97.07780852	799.5073711	702.4295626
SA3838P2	SA	-124.9928377	-724.3104832	-849.3033209
ME11971P1	ME	-1251.82663	-1171.630145	-2423.456775
ME12140P0	ME	452.6620294	971.5179725	1424.180002
BR5496P0	BR	-1694.403398	-986.6276677	-2681.031065
CR5027P1	CR	-817.9260558	-295.2020149	-1113.128071
SA4083P2	SA	384.5222527	-330.7448949	53.77735788
PA1405P3	PA	476.9832984	1203.40374	1680.387038
SA13256P1	SA	944.8908175	1188.44407	2133.334887
ME2395P7	ME	-706.2791801	-691.3996371	-1397.678817
ME12183P0	ME	-1077.731246	-578.5732104	-1656.304456
ES2563P7	ES	692.7131944	1205.363924	1898.077119
CR1574P5	CR	-526.351332	140.4906563	-385.8606757
PA0573P2	PA	206.664895	698.4453287	905.1102237
MU12778P0	MU	-1145.989187	-935.1724336	-2081.161621
OV1200P3	OV	-1429.479085	-638.5970783	-2068.076163
CR5059P1	CR	656.6721024	796.6365516	1453.308654
HN3697P3	HN	-1690.451573	-885.6391963	-2576.090769
CR6848P6	CR	-704.8394202	656.4124654	-48.42695482
CR5048P2	CR	-1088.994118	-229.8177248	-1318.811842
HN2593P4	HN	-490.0552941	-86.98765021	-577.0429443
CR15134P2	CR	-1401.832694	-1066.102631	-2467.935325
KI10102P0	KI	-1189.476943	-1036.150724	-2225.627667
LI0612P6	LI	-1275.543852	-523.5952421	-1799.139094
SA10192P0	SA	604.5256794	861.773478	1466.299157
HN9296P3	HN	-703.3630178	-194.4024727	-897.7654905
MU12533P0	MU	-1243.925975	-1252.249078	-2496.175053
HN3474P5	HN	-475.5111888	-208.5065479	-684.0177367
GS5108P3	GS	-117.700899	-295.0388488	-412.7397478
CC6204P3	CC	-667.1486241	419.3589408	-247.7896833
CR9263P3	CR	-633.9831824	-56.67115561	-690.654338
ES2356P6	ES	-387.7967541	-70.69693464	-458.4936888
GA0103P4	GA	-740.9208257	1413.563164	672.642338
OV0276P5	OV	-893.9114441	-219.668051	-1113.579495
LY0257P5	LY	-672.228247	2221.874705	1549.646458
CR2857P5	CR	-1303.9112	-598.7959941	-1902.707194
CR6924P7	CR	-670.4843242	523.3300868	-147.1542375
ES0212P12	ES	-224.029236	220.1067267	-3.922509348
PA1459P4	PA	166.7090614	612.7147896	779.423851
PA3029P3	PA	260.9343379	471.3365654	732.2709033
LI6615P6	LI	-1402.29861	-710.8132184	-2113.111828
PA2414P3	PA	30.79339949	625.4637166	656.2571161
LI6278P3	LI	-869.1483453	-229.1621236	-1098.310469
GL11310P0	GL	-965.4192721	78.25501419	-887.1642579
ME14004P1	ME	-1489.179928	-1140.729183	-2629.90911
CR2327P4	CR	-214.320527	2927.878585	2713.558058
CR14917P1	CR	-1564.041834	-668.073154	-2232.114988
ES0190P6	ES	-1331.072591	-520.7888365	-1851.861428
CV10951P1	CV	-1982.253715	-1503.26864	-3485.522355
PA5365P1	PA	-710.0492297	-64.7601803	-774.80941
BL9217P4	BL	-172.2885583	-60.20245683	-232.4910152
OV2423P9	OV	-618.9150866	-784.4603693	-1403.375456
HN3472P1	HN	-29.31936538	348.4470642	319.1276988
PA9444P4	PA	-92.09036834	942.7625003	850.6721319
HN0696P6	HN	-1084.98018	-464.9316959	-1549.911876
CR15091P2	CR	-327.8702134	91.51925326	-236.3509601
ME12111P4	ME	-996.2228582	-146.200033	-1142.422891
ME12042P1	ME	-954.3803083	-570.9350984	-1525.315407
PA5410P1	PA	-677.2699152	46.6980351	-630.5718801
CR15138P0	CR	-864.2705157	-299.7740524	-1164.044568
ME12078P5	ME	-461.5377369	32.54540224	-428.9923347
CV1664P4	CV	-816.9760186	-10.62339869	-827.5994173
SA4134P3	SA	-1322.098939	-864.6720787	-2186.771017
OV14661P1	OV	-440.7203182	-127.0603866	-567.7807048
HN3540P9	HN	274.2843299	895.6052727	1169.889603
CR6256P3	CR	-348.0836957	-133.8748583	-481.958554
PA3003P2	PA	559.0907586	1054.548616	1613.639375
CV3560P4	CV	-911.1793934	325.1752016	-586.0041918
ES2311P4	ES	-1297.31266	-580.6843855	-1877.997046
CR2533P4	CR	-910.4933156	-142.6430417	-1053.136357
ME12002P1	ME	-1430.072542	-790.4039519	-2220.476494
LI6694P5	LI	-651.56895	-321.6505159	-973.2194659
GA6807P6	GA	-1784.659352	-642.3641846	-2427.023537
ME12114P5	ME	-1813.713966	-1086.492514	-2900.20648
LI6619P6	LI	-1838.496503	-1416.852484	-3255.348987
CV10071P4	CV	-840.3082025	-595.4094615	-1435.717664
CR3348P8	CR	-396.4306039	-249.6090033	-646.0396072
GA6200P8	GA	-1776.234769	-1016.707157	-2792.941925
GA6305P9	GA	-495.9104904	494.0165488	-1.893941527
CV5104P1	CV	-1627.891834	-1594.684391	-3222.576225
GA13777P0	GA	-1552.060047	-526.0729792	-2078.133026
LI6686P2	LI	-1989.459661	-1253.059446	-3242.519106
SA10159P0	SA	-1091.588985	-1153.438089	-2245.027074
PA5379P1	PA	82.43876956	408.2119808	490.6507503
LI6674P5	LI	-476.6147258	763.1700367	286.5553109
CR6251P1	CR	-1610.911125	-568.7475023	-2179.658627
ME12059P1	ME	-1249.570295	-1130.259908	-2379.830203
CR5026P1	CR	-1794.03828	-815.0784219	-2609.116701
ME12160P1	ME	-691.8560628	-365.3496793	-1057.205742
ME12093P1	ME	-1332.928199	-1149.846002	-2482.774201
CR6852P10	CR	-755.7770547	-331.9277267	-1087.704781
ME12106P0	ME	-1185.962643	-584.003039	-1769.965682
HN9298P5	HN	-889.4153317	-1.064972232	-890.4803039
CR2060P7	CR	-994.0091451	-183.402751	-1177.411896
CR0012P5	CR	-842.4320192	-356.2015076	-1198.633527
SA13187P0	SA	-735.6787986	-399.6189007	-1135.297699
BR5010P2	BR	-1471.237959	-639.1240715	-2110.362031
CR6861P4	CR	429.7049997	511.9214899	941.6264896
CR5102P1	CR	-1014.921019	-321.175342	-1336.096361
CR15415P3	CR	908.0668851	1148.940506	2057.007391
MU12813P0	MU	-724.07249	-1244.377331	-1968.449821
LY6938P7	LY	-1046.698716	1822.449731	775.7510147
LI6301P4	LI	-232.6688864	179.9288997	-52.73998664
CR5101P1	CR	-1741.545267	-796.357084	-2537.902351
PA5389P0	PA	-314.6151553	426.4222328	111.8070774
BR5380P4	BR	-570.5433409	-865.0082355	-1435.551576
LY4091P2	LY	870.7780453	2719.770626	3590.548672
GA1224P6	GA	-2018.296063	-874.5887928	-2892.884856
ME12009P0	ME	-981.9383536	-637.7672764	-1619.70563
SA13412P0	SA	-1419.409299	-1472.992889	-2892.402188
BR5494P0	BR	-1370.21475	-976.6256899	-2346.840439
GA6202P5	GA	-1874.849875	-1168.854489	-3043.704364
HN3679P3	HN	-439.5544288	234.6843216	-204.8701072
KI10106P0	KI	388.3833931	-97.38143571	291.0019574
PA13009P0	PA	605.1207136	1392.439491	1997.560204
ME12189P1	ME	-332.5659741	-233.8641165	-566.4300906
OV15576P0	OV	-558.4895763	-296.0919583	-854.5815346
GA2140P5	GA	-2079.464925	-1188.207945	-3267.67287
LI6206P5	LI	-1759.4224	-860.0393715	-2619.461772
GS5107P1	GS	-316.2311143	-174.7743089	-491.0054233
CR6854P5	CR	-731.6206889	432.8488682	-298.7718207
GL6899P5	GL	-1089.789809	96.77579091	-993.0140184
GA6830P6	GA	-22.99466193	720.3129361	697.3182741
SA3296P3	SA	434.7916377	87.85018752	522.6418252
ES11073P0	ES	-1140.012171	-718.2144309	-1858.226602
BR2401P7	BR	-771.0974612	-536.8896844	-1307.987146
CR5091P1	CR	-577.1601956	128.5360018	-448.6241937
GA6210P6	GA	-1308.719758	-495.2334349	-1803.953193
MC0665P8	MC	-298.1576355	279.1618165	-18.99581899
CV1248P5	CV	-1563.409425	-683.3569921	-2246.766417
ME12035P1	ME	-1398.782981	-921.2025321	-2319.985513
BR9480P3	BR	-1088.639807	-1094.344144	-2182.98395
CR0460P7	CR	-1336.479625	-531.1007059	-1867.580331
LY9607P4	LY	-666.3044645	2479.806862	1813.502398
SA16044P1	SA	-116.089146	-1130.463232	-1246.552378
HN2575P16	HN	-889.0607267	-105.5764582	-994.6371849
HN2588P5	HN	128.9376302	455.8676032	584.8052334
PA5404P1	PA	-1382.813977	-514.6232978	-1897.437275
CV10054P0	CV	-1515.386937	-414.5947074	-1929.981644
LI6628P7	LI	-974.6482371	-237.7822973	-1212.430534
SA10153P0	SA	-1006.082843	-1575.427995	-2581.510838
LI1074P7	LI	-1215.878968	-406.8815042	-1622.760472
HN5120P2	HN	-1495.042962	-1090.392752	-2585.435714
ME14006P1	ME	-642.7783785	-328.6778603	-971.4562387
ES3859P4	ES	-1061.167358	-600.3095884	-1661.476946
SA3851P5	SA	-170.1580501	-509.5782056	-679.7362558
OV2017P9	OV	-1741.01598	-667.7364273	-2408.752408
BL2393P5	BL	-1027.503405	-805.3915051	-1832.89491
PA13026P0	PA	-204.0426121	256.3739346	52.33132252
CR15765P4	CR	-1056.87415	-220.4365372	-1277.310687
CR14501P1	CR	17.09150384	325.8066256	342.8981294
ME12000P0	ME	-671.909234	-595.2924296	-1267.201664
CR5040P7	CR	-862.9522403	-264.0956786	-1127.047919
CR1400P2	CR	-665.8728316	-223.3658454	-889.2386769
GA6839P6	GA	-935.7900862	221.8853715	-713.9047147
MC3084P7	MC	-239.8232494	1297.388044	1057.564795
MU12506P3	MU	-900.0687703	-145.628892	-1045.697662
SA10168P0	SA	-32.22367989	-694.3504417	-726.5741216
GA6811P7	GA	-462.7454166	203.5760914	-259.1693252
OV3395P8	OV	-1642.892373	-920.4590783	-2563.351452
ME12011P0	ME	-1306.440283	-461.2324783	-1767.672761
PA1198P7	PA	-229.0372339	415.0392812	186.0020472
OV5392P0	OV	-961.1839417	-87.77161204	-1048.955554
BR2397P4	BR	-173.4324709	826.6461232	653.2136523
PA1316P3	PA	-318.4492127	276.2144793	-42.23473337
ME12171P0	ME	-918.1658883	-443.0070171	-1361.172905
GA6203P5	GA	-764.8053305	-31.32833878	-796.1336693
ES11075P0	ES	-755.5603433	129.868152	-625.6921913
ME12062P0	ME	-1130.879512	-314.7702549	-1445.649767
OV5308P5	OV	-993.3930614	-684.9218534	-1678.314915
SA4094P1	SA	604.0550924	814.2830156	1418.338108
PA5312P3	PA	-768.6850563	-154.3093005	-922.9943568
HN1391P6	HN	333.0772847	1004.16271	1337.239994
SA4153P3	SA	395.2952814	-63.9681299	331.3271515
BR1282P4	BR	-990.7661901	-355.8782481	-1346.644438
ME12003P1	ME	-1272.778485	-1048.05565	-2320.834135
CV3035P5	CV	186.1723716	632.6325609	818.8049325
SA10138P0	SA	570.1707966	227.8297211	798.0005177
LI6294P9	LI	-1382.208638	-588.5413036	-1970.749941
GA6215P7	GA	-1372.737217	-784.4872542	-2157.224471
GA6825P6	GA	-1175.209374	4.013563006	-1171.195811
PA3108P5	PA	612.2127961	1091.321068	1703.533864
GA0037P3	GA	-1468.685094	-1131.961999	-2600.647093
LI1097P5	LI	-1168.721478	-965.290506	-2134.011984
CR9255P2	CR	-891.0884504	-211.3610918	-1102.449542
CR9238P4	CR	-222.0047128	183.14596	-38.85875277
SA10165P1	SA	759.5345321	-298.4114731	461.123059
OV0250P2	OV	-2118.077726	-1508.1811	-3626.258826
ME13995P1	ME	-1134.718232	-816.1182889	-1950.836521
BR5017P1	BR	-1485.361625	-868.2735312	-2353.635156
CR2083P4	CR	-1405.330101	-716.495918	-2121.826019
BR5400P1	BR	-766.7543068	-124.1369803	-890.8912871
ES0178P5	ES	-1532.095304	-950.2615256	-2482.356829
LY6934P6	LY	-1154.818374	1844.591847	689.773473
SA16047P1	SA	546.8892085	354.9089134	901.798122
CV10069P4	CV	-845.3681165	-451.9576808	-1297.325797
OV2034P9	OV	-1637.747987	-1107.970924	-2745.718911
GA2256P3	GA	-397.3218354	-118.6851568	-516.0069922
SA10174P0	SA	-412.2761278	-754.0441615	-1166.320289
ME12103P0	ME	-947.8321978	-379.2591377	-1327.091335
CR4005P3	CR	-1728.495052	-664.3375202	-2392.832573
PA13024P0	PA	15.32627197	483.3771674	498.7034393
ME12213P1	ME	-1491.617968	-749.5860786	-2241.204047
SA10182P0	SA	-322.0205837	-816.9298835	-1138.950467
ES11091P0	ES	-310.5329004	185.1067551	-125.4261453
CR2812P10	CR	-852.3743824	42.12936917	-810.2450133
HN2609P3	HN	-1132.375196	-576.2120874	-1708.587284
GA2157P2	GA	-1001.333344	-119.3638128	-1120.697157
CR0588P3	CR	-1053.999497	-410.8714168	-1464.870914
KI11466P3	KI	-648.7643909	-305.3704923	-954.1348832
LY2318P6	LY	69.50701332	2394.730579	2464.237592
ME14000P1	ME	-497.2646158	-242.2924177	-739.5570335
KI10115P0	KI	787.7598861	1002.134864	1789.89475
GA6816P4	GA	-1386.52425	-983.4274871	-2369.951737
CR5058P1	CR	-1478.988207	-653.2250004	-2132.213207
CC6614P4	CC	293.633632	821.869093	1115.502725
SA4098P1	SA	-1293.288722	-1647.797928	-2941.08665
GS11353P0	GS	-300.8069321	-633.4399644	-934.2468965
SA10160P0	SA	-296.9679211	-545.9184315	-842.8863526
LY14019P1	LY	-345.8404732	2311.668104	1965.827631
LI5133P2	LI	-684.7234903	62.01055819	-622.7129321
PA1233P3	PA	659.2727425	1544.026148	2203.298891
UT5324P1	UT	-1649.311071	-1478.69823	-3128.009301
LI0752P4	LI	-1173.821751	-1223.041218	-2396.862969
CC6205P4	CC	-70.26933498	534.9056315	464.6362965
MC3128P7	MC	-1740.091399	-1188.787935	-2928.879334
GA13761P0	GA	-1418.193349	-1047.14002	-2465.333369
BL2350P4	BL	-604.3706668	37.37508897	-566.9955778
CR5088P0	CR	-412.1452101	335.4140248	-76.7311853
PA1455P4	PA	192.5873161	835.4799431	1028.067259
BR9469P6	BR	-1251.950907	-870.2243022	-2122.175209
CR14998P5	CR	-735.1136561	-230.9236436	-966.0372996
BR10582P0	BR	-440.7387752	-713.3222743	-1154.06105
LI0574P4	LI	-1153.78689	-980.4443595	-2134.231249
HN5116P1	HN	-409.4791006	-116.7279491	-526.2070498
BL9212P2	BL	-457.170777	-127.8743863	-585.0451632
BR15551P2	BR	431.746945	3037.34632	3469.093265
ES11082P0	ES	-1790.770577	-784.7638138	-2575.53439
LI1069P3	LI	-1021.001129	-552.340324	-1573.341453
ME12224P0	ME	-1605.877989	-1055.687023	-2661.565013
CV3327P3	CV	-562.7676612	393.0463817	-169.7212796
CR2519P7	CR	-997.9349302	-540.6596817	-1538.594612
GA2955P6	GA	-1170.410468	-1177.470801	-2347.881269
PA2562P6	PA	-454.0062883	2.147990663	-451.8582976
LY2201P2	LY	-155.0275534	2571.71366	2416.686107
CR2837P4	CR	-1121.661131	-288.7352478	-1410.396379
PA15055P6	PA	81.30419842	135.3036609	216.6078593
MU12561P1	MU	-535.3356593	-218.750959	-754.0866183
CR5080P1	CR	-2211.092274	-864.2209637	-3075.313237
ME12211P1	ME	-1353.37203	-840.1908792	-2193.562909
CR6804P9	CR	-1096.028437	-323.5716711	-1419.600108
ME12080P4	ME	-1074.999253	-525.0240132	-1600.023266
PA1284P4	PA	1010.883856	2306.876183	3317.760039
GA13737P2	GA	-969.5508712	-37.45708205	-1007.007953
CR3805P4	CR	-963.7583299	161.5470823	-802.2112476
PA13941P0	PA	-724.3219859	179.094762	-545.2272239
ME12033P1	ME	-1253.584348	-514.7601945	-1768.344542
CR0010P5	CR	-1223.29006	-561.2208204	-1784.510881
GA0080P5	GA	-1013.460459	-693.8575672	-1707.318026
CR2848P0	CR	-1030.022452	733.9448084	-296.0776437
ES0141P5	ES	-901.8384614	609.7786008	-292.0598606
GA0318P4	GA	-385.4523489	109.9531717	-275.4991772
CR5079P1	CR	-2129.858945	-1075.792647	-3205.651591
PA13035P0	PA	-99.44241383	-282.9336318	-382.3760456
CR2073P8	CR	-680.1107875	55.56323396	-624.5475535
ES3865P4	ES	-354.9346351	402.0095311	47.07489604
HN2170P4	HN	-1306.739323	-859.8979216	-2166.637245
SA13226P3	SA	605.408474	1167.259072	1772.667546
BR9465P8	BR	-890.1644147	-444.4680772	-1334.632492
PA3127P4	PA	-83.75485274	635.3615272	551.6066745
GA2257P3	GA	-962.2187955	5.972856635	-956.2459388
PA9446P3	PA	-680.5012716	564.5458748	-115.9553969
CR0028P6	CR	-972.4378894	-167.6284481	-1140.066337
HN2577P7	HN	-630.6343552	240.3673671	-390.266988
GA3049P5	GA	-1078.693528	-666.6201263	-1745.313655
ME5275P0	ME	-1424.125363	-1000.07681	-2424.202173
GA0044P4	GA	-343.1826944	187.999483	-155.1832114
ME12077P0	ME	-1612.407261	-672.5375377	-2284.944798
PA13034P0	PA	-494.2932392	157.0135001	-337.2797391
SA4060P1	SA	1076.761227	758.8995968	1835.660824
KI0326P7	KI	-1028.807736	-721.3247532	-1750.132489
GA0152P5	GA	-1492.776074	-368.8967267	-1861.672801
LY3148P4	LY	-1239.426387	1652.711711	413.2853245
ES11071P0	ES	-254.8789526	143.8621507	-111.0168019
ME12207P0	ME	-811.6853403	-609.022704	-1420.708044
BL5007P1	BL	-1877.766377	-1254.400651	-3132.167028
AD10272P0	AD	-1624.392383	-1173.572667	-2797.96505
CR5084P4	CR	211.8001964	537.1835185	748.983715
ME12144P2	ME	-1099.486204	-666.6308553	-1766.117059
CR5103P1	CR	-1505.623728	-714.9725485	-2220.596277
BR5399P2	BR	-1172.17647	-393.677679	-1565.854149
ME12150P1	ME	-1127.468983	-674.6848525	-1802.153835
OV9502P5	OV	-944.7888884	-882.2576038	-1827.046492
ME12010P1	ME	-1147.506701	-402.3815471	-1549.888248
ME12166P4	ME	-1178.536424	-992.236877	-2170.773301
GA13756P1	GA	-202.7636494	394.3387719	191.5751225
HN2174P3	HN	-1347.925428	-583.862465	-1931.787893
MU12554P1	MU	-1946.75652	-1711.326504	-3658.083024
CR3406P0	CR	-218.7095335	1080.115329	861.405796
ME12096P1	ME	-793.8912714	-603.8087318	-1397.700003
GA6898P7	GA	653.8508639	1417.258013	2071.108877
LI6646P8	LI	-875.1040216	-26.27439676	-901.3784184
CR6925P9	CR	-1236.356821	-432.9504549	-1669.307276
CR3099P3	CR	-1223.116618	-370.6826753	-1593.799293
BN3801P2	BN	-367.9238088	-119.4256933	-487.3495021
BR6703P4	BR	-768.9715237	-304.6317222	-1073.603246
CR2518P2	CR	-1278.671379	-208.1824516	-1486.853831
CR6242P6	CR	-465.0650434	275.8805802	-189.1844632
PA6270P6	PA	-651.7243783	-79.52789743	-731.2522757
OV15209P0	OV	-1869.659442	-1553.497995	-3423.157437
GA6895P8	GA	-1486.643276	-523.5058899	-2010.149166
CR0024P3	CR	-394.4368734	-11.78757472	-406.2244481
CR3056P6	CR	-1148.807171	-305.0194013	-1453.826572
LI9323P4	LI	-686.7839135	534.4355771	-152.3483364
BL9216P4	BL	-723.8728967	29.55251484	-694.3203819
PA3136P6	PA	-799.0653224	-641.1080489	-1440.173371
UT2449P9	UT	-1448.954629	-220.4862785	-1669.440907
CR2258P2	CR	-731.6457567	7.893974634	-723.7517821
CR3819P0	CR	-770.9630245	-264.4341886	-1035.397213
CR9259P2	CR	-581.9678181	-252.505653	-834.4734712
GA3121P4	GA	-658.3640304	-181.3143611	-839.6783914
ME9390P3	ME	-1630.211122	-1054.0574	-2684.268521
LI6612P7	LI	-1100.705671	-445.7124107	-1546.418082
CR3803P1	CR	1093.296437	2722.183904	3815.48034
PA9447P3	PA	102.7180543	650.2483366	752.9663908
ME12071P4	ME	-1182.764495	-1229.721783	-2412.486277
PA1170P4	PA	155.3669169	926.402044	1081.768961
CR0455P4	CR	-961.6031062	-276.8207794	-1238.423886
LI0941P6	LI	-814.4881703	-268.7428786	-1083.231049
CR3310P5	CR	-902.1387947	-134.9495101	-1037.088305
HN3293P3	HN	460.8941178	1717.509188	2178.403305
CR2508P4	CR	-1177.729118	-475.5703315	-1653.299449
BL9213P4	BL	-1602.317464	-1177.708343	-2780.025807
ME11994P3	ME	-1181.805617	-724.5322046	-1906.337822
CR6269P4	CR	-1126.641619	-294.4676123	-1421.109231
OV5398P2	OV	-261.2917887	-203.0660747	-464.3578634
GA2117P5	GA	-1166.788065	-329.8941276	-1496.682192
ME12216P1	ME	-1416.129363	-949.4685244	-2365.597887
CC6690P6	CC	167.1751283	611.591074	778.7662023
CR6290P3	CR	-390.7719311	503.8204839	113.0485528
SA3847P3	SA	613.6199526	453.0970403	1066.716993
GA13760P0	GA	-838.8468433	-692.2090124	-1531.055856
SA13127P0	SA	-735.5632771	-886.8016481	-1622.364925
BL5002P1	BL	-1667.527063	-717.2926347	-2384.819698
LI2893P5	LI	-882.5188151	-731.9835519	-1614.502367
LI6722P6	LI	-964.1357016	329.9607998	-634.1749018
ES0026P5	ES	-1335.224237	-783.5142838	-2118.738521
PA3060P6	PA	-839.8278365	-225.283287	-1065.111123
HN2195P2	HN	-1498.190873	338.5745014	-1159.616372
ME12055P0	ME	-814.18642	-692.362695	-1506.549115
UT5318P2	UT	-1343.713165	-1229.986306	-2573.699472
PA2406P9	PA	-413.8643675	160.2860842	-253.5782833
ES0184P7	ES	-307.0124029	200.4806572	-106.5317457
LI6295P6	LI	-497.9054016	769.5679773	271.6625757
ME12068P0	ME	-1448.193318	-603.9004045	-2052.093722
PA0692P7	PA	-780.3309208	-225.7464198	-1006.077341
CR2829P8	CR	-1157.246803	-518.1135415	-1675.360344
PA9451P3	PA	-464.6546436	-154.0818251	-618.7364687
CR3253P5	CR	-542.9940962	216.3074893	-326.6866069
ME9374P2	ME	-1263.141397	-628.2812383	-1891.422635
CR11370P0	CR	-1474.500063	-646.2795839	-2120.779647
ME11985P0	ME	-1090.503591	-325.130111	-1415.633702
OV14702P0	OV	-1065.857192	-266.4316843	-1332.288876
PA2637P8	PA	-14.11896767	1165.822254	1151.703286
ME12175P0	ME	-844.1490954	-237.8304693	-1081.979565
LY2298P4	LY	-779.2335344	2299.988423	1520.754889
SA3838P3	SA	-237.1722858	-898.0454705	-1135.217756
CR2037P6	CR	817.2558065	2623.057395	3440.313201
OV3756P4	OV	-435.8878346	-485.9072502	-921.7950848
GA2278P2	GA	-621.5569282	-161.9617747	-783.5187029
CR5083P1	CR	-370.1118867	-6.09838184	-376.2102686
CR1530P5	CR	-674.8630823	-312.749938	-987.6130203
CR6857P7	CR	-1177.411435	-287.7670085	-1465.178443
ME5277P0	ME	-1402.213975	-395.5333205	-1797.747295
LI2169P4	LI	-1457.546767	31.06669801	-1426.480069
LI1055P3	LI	-835.401345	-313.1045067	-1148.505852
LI1646P3	LI	341.9097258	274.5988562	616.508582
